match_id,date,venue,teams,match_type,toss_winner,toss_decision,winner,player_of_match
1399055,2023-09-21,Zhejiang University of Technology Cricket Field,"India, Malaysia",T20,Malaysia,field,,
1399057,2023-09-22,Zhejiang University of Technology Cricket Field,"Thailand, Sri Lanka",T20,Sri Lanka,field,Sri Lanka,
1399059,2023-09-24,Zhejiang University of Technology Cricket Field,"Bangladesh, India",T20,Bangladesh,bat,India,
1399060,2023-09-24,Zhejiang University of Technology Cricket Field,"Pakistan, Sri Lanka",T20,Sri Lanka,field,Sri Lanka,
1399061,2023-09-25,Zhejiang University of Technology Cricket Field,"Pakistan, Bangladesh",T20,Bangladesh,field,Bangladesh,
1399062,2023-09-25,Zhejiang University of Technology Cricket Field,"India, Sri Lanka",T20,India,bat,India,
1399104,2023-09-27,Zhejiang University of Technology Cricket Field,"Nepal, Mongolia",T20,Mongolia,field,Nepal,
1399113,2023-10-03,Zhejiang University of Technology Cricket Field,"India, Nepal",T20,India,bat,India,
1399114,2023-10-03,Zhejiang University of Technology Cricket Field,"Pakistan, Hong Kong",T20,Hong Kong,field,Pakistan,
1399116,2023-10-04,Zhejiang University of Technology Cricket Field,"Bangladesh, Malaysia",T20,Bangladesh,bat,Bangladesh,
1399117,2023-10-06,Zhejiang University of Technology Cricket Field,"Bangladesh, India",T20,India,field,India,
1399119,2023-10-07,Zhejiang University of Technology Cricket Field,"Pakistan, Bangladesh",T20,Bangladesh,field,Bangladesh,
1399138,2023-09-28,"West End Park International Cricket Stadium, Doha","Qatar, Kuwait",T20,Kuwait,field,Kuwait,R Sandaruwan
1399140,2023-09-29,"West End Park International Cricket Stadium, Doha","Maldives, Kuwait",T20,Kuwait,field,Kuwait,
1399142,2023-10-01,"West End Park International Cricket Stadium, Doha","Maldives, Qatar",T20,Qatar,field,Qatar,Saqlain Arshad
1399143,2023-10-01,"West End Park International Cricket Stadium, Doha","Kuwait, Saudi Arabia",T20,Kuwait,bat,Saudi Arabia,Faisal Khan
1399144,2023-10-02,"West End Park International Cricket Stadium, Doha","Qatar, Kuwait",T20,Kuwait,field,Kuwait,R Sandaruwan
1399145,2023-10-02,"West End Park International Cricket Stadium, Doha","Maldives, Saudi Arabia",T20,Maldives,bat,Saudi Arabia,Faisal Khan
1399146,2023-10-04,"West End Park International Cricket Stadium, Doha","Maldives, Kuwait",T20,Kuwait,field,Kuwait,Meet Bhavsar
1399148,2023-10-05,"West End Park International Cricket Stadium, Doha","Qatar, Maldives",T20,Maldives,field,Qatar,Muhammad Tanveer
1399149,2023-10-05,"West End Park International Cricket Stadium, Doha","Saudi Arabia, Kuwait",T20,Kuwait,field,Kuwait,Meet Bhavsar
1399150,2023-09-30,"White Hill Field, Sandys Parish","Bermuda, Canada",T20,Canada,field,Bermuda,KS Leverock
1399151,2023-09-30,"White Hill Field, Sandys Parish","Panama, Cayman Islands",T20,Panama,bat,Cayman Islands,A Morris
1399152,2023-10-01,"White Hill Field, Sandys Parish","Panama, Bermuda",T20,Panama,bat,Bermuda,T Manders
1399153,2023-10-01,"White Hill Field, Sandys Parish","Canada, Cayman Islands",T20,Canada,bat,Canada,H Thaker
1399154,2023-10-03,"National Stadium, Hamilton","Canada, Panama",T20,Canada,bat,Canada,A Johnson
1399155,2023-10-03,"National Stadium, Hamilton","Bermuda, Cayman Islands",T20,Bermuda,bat,Bermuda,DL Brangman
1399156,2023-10-04,"National Stadium, Hamilton","Canada, Cayman Islands",T20,Canada,bat,Canada,Pargat Singh
1399157,2023-10-04,"National Stadium, Hamilton","Panama, Bermuda",T20,Bermuda,field,Bermuda,DMW Rawlins
1399161,2023-10-07,"National Stadium, Hamilton","Canada, Bermuda",T20,Canada,bat,Canada,Kaleem Sana
1400036,2023-09-26,Dubai International Cricket Stadium,"United Arab Emirates, Namibia",T20,United Arab Emirates,bat,United Arab Emirates,Theertha Satish
1400037,2023-09-27,Dubai International Cricket Stadium,"United Arab Emirates, Namibia",T20,United Arab Emirates,bat,Namibia,Yasmeen Khan
1400038,2023-09-29,Dubai International Cricket Stadium,"United Arab Emirates, Namibia",T20,Namibia,field,Namibia,JA Diergaardt
1400039,2023-09-30,Dubai International Cricket Stadium,"Namibia, United Arab Emirates",T20,United Arab Emirates,field,Namibia,V Hamunyela
1400040,2023-10-02,Dubai International Cricket Stadium,"United Arab Emirates, Namibia",T20,United Arab Emirates,bat,Namibia,W Mwatile
1400041,2023-10-03,"ICC Academy, Dubai","Namibia, United Arab Emirates",T20,United Arab Emirates,field,United Arab Emirates,KKN Egodage
1400053,2023-10-05,Europa Sports Complex,"Serbia, Gibraltar",T20,Gibraltar,field,Gibraltar,BA Pai
1400054,2023-10-05,Europa Sports Complex,"Serbia, Gibraltar",T20,Serbia,bat,Gibraltar,BA Pai
1400055,2023-10-15,Europa Sports Complex,"Gibraltar, Luxembourg",T20,Luxembourg,field,Gibraltar,KJ Stagno
1400056,2023-10-15,Europa Sports Complex,"Luxembourg, Gibraltar",T20,Luxembourg,bat,Luxembourg,
1400972,2023-10-04,"Tafawa Balewa Square Cricket Oval, Lagos","Nigeria, Rwanda",T20,Nigeria,bat,Nigeria,C Udekwe
1400973,2023-10-04,"Tafawa Balewa Square Cricket Oval, Lagos","Sierra Leone, Ghana",T20,Ghana,field,Ghana,OH Agbomadzie
1400974,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos","Nigeria, Sierra Leone",T20,Sierra Leone,field,Nigeria,Sulaimon Runsewe
1400975,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos","Rwanda, Ghana",T20,Rwanda,bat,,K Irakoze
1400976,2023-10-06,"Tafawa Balewa Square Cricket Oval, Lagos","Nigeria, Ghana",T20,Ghana,field,Nigeria,P Aho
1400977,2023-10-06,"Tafawa Balewa Square Cricket Oval, Lagos","Rwanda, Sierra Leone",T20,Rwanda,bat,Rwanda,Hamza Khan
1400978,2023-10-07,"Tafawa Balewa Square Cricket Oval, Lagos","Rwanda, Nigeria",T20,Nigeria,field,Nigeria,
1400980,2023-10-08,"Tafawa Balewa Square Cricket Oval, Lagos","Sierra Leone, Nigeria",T20,Sierra Leone,bat,Nigeria,Mohameed Taiwo
1400981,2023-10-08,"Tafawa Balewa Square Cricket Oval, Lagos","Rwanda, Ghana",T20,Rwanda,bat,Rwanda,
1400982,2023-10-10,"Tafawa Balewa Square Cricket Oval, Lagos","Nigeria, Ghana",T20,Nigeria,bat,Nigeria,Sulaimon Runsewe
1400983,2023-10-10,"Tafawa Balewa Square Cricket Oval, Lagos","Sierra Leone, Rwanda",T20,Sierra Leone,bat,Sierra Leone,R Coker
1400984,2023-10-11,"Tafawa Balewa Square Cricket Oval, Lagos","Ghana, Nigeria",T20,Nigeria,field,Nigeria,I Danladi
1400985,2023-10-11,"Tafawa Balewa Square Cricket Oval, Lagos","Sierra Leone, Rwanda",T20,Sierra Leone,bat,Rwanda,E Rukiriza
1400986,2023-10-12,"Tafawa Balewa Square Cricket Oval, Lagos","Ghana, Rwanda",T20,Ghana,bat,Rwanda,K Irakoze
1400987,2023-10-12,"Tafawa Balewa Square Cricket Oval, Lagos","Nigeria, Sierra Leone",T20,Sierra Leone,field,Nigeria,IO Okpe
1400988,2023-10-14,"Tafawa Balewa Square Cricket Oval, Lagos","Rwanda, Nigeria",T20,Nigeria,field,Nigeria,
1400989,2023-10-14,"Tafawa Balewa Square Cricket Oval, Lagos","Ghana, Sierra Leone",T20,Sierra Leone,field,Ghana,
1400990,2023-10-15,"Tafawa Balewa Square Cricket Oval, Lagos","Ghana, Sierra Leone",T20,Ghana,bat,Sierra Leone,
1400991,2023-10-15,"Tafawa Balewa Square Cricket Oval, Lagos","Nigeria, Rwanda",T20,Nigeria,bat,Nigeria,I Danladi
1402765,2023-10-14,San Albano,"Argentina, Chile",T20,Chile,field,Argentina,
1402766,2023-10-15,San Albano,"Argentina, Chile",T20,Argentina,bat,Argentina,
1403288,2023-10-18,Mulpani Cricket Ground,"United Arab Emirates, Nepal",T20,Nepal,field,Nepal,RK Paudel
1403289,2023-10-19,Mulpani Cricket Ground,"Hong Kong, Nepal",T20,Nepal,field,Nepal,Karan KC
1403290,2023-10-21,Mulpani Cricket Ground,"Nepal, Hong Kong",T20,Nepal,bat,Nepal,Kushal Malla
1403291,2023-10-22,Mulpani Cricket Ground,"Hong Kong, United Arab Emirates",T20,United Arab Emirates,field,United Arab Emirates,Zahoor Khan
1403292,2023-10-23,Mulpani Cricket Ground,"United Arab Emirates, Nepal",T20,Nepal,field,Nepal,DS Airee
1403293,2023-10-25,Mulpani Cricket Ground,"Hong Kong, United Arab Emirates",T20,Hong Kong,bat,Hong Kong,Babar Hayat
1403294,2023-10-27,"Tribhuvan University International Cricket Ground, Kirtipur","Nepal, United Arab Emirates",T20,United Arab Emirates,field,United Arab Emirates,Aayan Afzal Khan
1403297,2023-10-18,St Georges Quilmes,"Chile, Mexico",T20,Chile,bat,Mexico,Shashikant Laxman
1403301,2023-10-19,St Georges Quilmes,"Mexico, Argentina",T20,Argentina,field,Argentina,T Rossi
1403305,2023-10-20,St Georges Quilmes,"Chile, Argentina",T20,Chile,bat,Argentina,Lucas Rossi
1403686,2023-10-23,"Desert Springs Cricket Ground, Almeria","Scotland, Ireland",T20,Scotland,bat,Ireland,GH Lewis
1403687,2023-10-24,"Desert Springs Cricket Ground, Almeria","Ireland, Scotland",T20,Ireland,bat,Scotland,SJ Bryce
1404390,2023-10-24,"Wanderers Cricket Ground, Windhoek","Zimbabwe, Namibia",T20,Zimbabwe,bat,Namibia,N Davin
1404391,2023-10-25,"Wanderers Cricket Ground, Windhoek","Namibia, Zimbabwe",T20,Zimbabwe,field,Zimbabwe,Sikandar Raza
1404392,2023-10-27,"United Cricket Club Ground, Windhoek","Namibia, Zimbabwe",T20,Namibia,bat,Zimbabwe,Sikandar Raza
1404393,2023-10-29,"United Cricket Club Ground, Windhoek","Zimbabwe, Namibia",T20,Zimbabwe,bat,Namibia,MG Erasmus
1404394,2023-10-30,"United Cricket Club Ground, Windhoek","Namibia, Zimbabwe",T20,Zimbabwe,field,Namibia,JJ Smit
1405121,2023-10-25,"Zahur Ahmed Chowdhury Stadium, Chattogram","Pakistan, Bangladesh",T20,Bangladesh,field,Bangladesh,Nahida Akter
1405122,2023-10-27,"Zahur Ahmed Chowdhury Stadium, Chattogram","Bangladesh, Pakistan",T20,Pakistan,field,Bangladesh,Shorna Akter
1405123,2023-10-29,"Zahur Ahmed Chowdhury Stadium, Chattogram","Pakistan, Bangladesh",T20,Bangladesh,field,Pakistan,Muneeba Ali
1405313,2023-10-30,Mulpani Cricket Ground,"Bahrain, United Arab Emirates",T20,United Arab Emirates,field,United Arab Emirates,Ali Naseer
1405314,2023-10-30,"Tribhuvan University International Cricket Ground, Kirtipur","Singapore, Nepal",T20,Singapore,bat,Nepal,K Bhurtel
1405315,2023-10-30,"Tribhuvan University International Cricket Ground, Kirtipur","Oman, Malaysia",T20,Oman,bat,Oman,Zeeshan Maqsood
1405316,2023-10-30,Mulpani Cricket Ground,"Hong Kong, Kuwait",T20,Kuwait,field,Hong Kong,M Coetzee
1405317,2023-10-31,"Tribhuvan University International Cricket Ground, Kirtipur","Oman, Singapore",T20,Singapore,field,Oman,Aqib Ilyas
1405318,2023-10-31,Mulpani Cricket Ground,"Bahrain, Hong Kong",T20,Hong Kong,field,Bahrain,
1405319,2023-10-31,"Tribhuvan University International Cricket Ground, Kirtipur","Malaysia, Nepal",T20,Malaysia,bat,Nepal,Kushal Malla
1405320,2023-10-31,Mulpani Cricket Ground,"Kuwait, United Arab Emirates",T20,Kuwait,bat,United Arab Emirates,Ali Naseer
1405321,2023-11-02,"Tribhuvan University International Cricket Ground, Kirtipur","Oman, Nepal",T20,Nepal,field,Oman,Shakeel Ahmed
1405322,2023-11-02,Mulpani Cricket Ground,"United Arab Emirates, Hong Kong",T20,Hong Kong,field,United Arab Emirates,Basil Hameed
1405323,2023-11-02,"Tribhuvan University International Cricket Ground, Kirtipur","Malaysia, Singapore",T20,Malaysia,bat,Malaysia,Muhammad Amir
1405324,2023-11-02,Mulpani Cricket Ground,"Bahrain, Kuwait",T20,Kuwait,field,Kuwait,Usman Patel
1405325,2023-11-03,"Tribhuvan University International Cricket Ground, Kirtipur","Bahrain, Oman",T20,Bahrain,bat,Oman,Aqib Ilyas
1405326,2023-11-03,Mulpani Cricket Ground,"United Arab Emirates, Nepal",T20,United Arab Emirates,bat,Nepal,Aasif Sheikh
1405327,2023-11-05,"Tribhuvan University International Cricket Ground, Kirtipur","Nepal, Oman",T20,Nepal,bat,,KH Prajapati
1406073,2023-12-06,"Wankhede Stadium, Mumbai","England, India",T20,India,field,England,NR Sciver-Brunt
1406074,2023-12-09,"Wankhede Stadium, Mumbai","India, England",T20,England,field,England,CE Dean
1406075,2023-12-10,"Wankhede Stadium, Mumbai","England, India",T20,England,bat,India,SR Patil
1406081,2024-01-05,"Dr DY Patil Sports Academy, Mumbai","Australia, India",T20,India,field,India,TR Sadhu
1406082,2024-01-07,"Dr DY Patil Sports Academy, Mumbai","India, Australia",T20,Australia,field,Australia,KJ Garth
1406083,2024-01-09,"Dr DY Patil Sports Academy, Mumbai","India, Australia",T20,Australia,field,Australia,A Sutherland
1407089,2023-11-22,"United Cricket Club Ground, Windhoek","Kenya, Rwanda",T20,Rwanda,field,Kenya,IA Karim
1407090,2023-11-22,"Wanderers Cricket Ground, Windhoek","Tanzania, Uganda",T20,Uganda,field,Uganda,Riazat Ali Shah
1407091,2023-11-22,"Wanderers Cricket Ground, Windhoek","Zimbabwe, Namibia",T20,Namibia,field,Namibia,N Davin
1407092,2023-11-23,"United Cricket Club Ground, Windhoek","Nigeria, Kenya",T20,Kenya,field,Kenya,P Useni
1407093,2023-11-23,"United Cricket Club Ground, Windhoek","Tanzania, Zimbabwe",T20,Zimbabwe,field,Zimbabwe,R Ngarava
1407094,2023-11-24,"Wanderers Cricket Ground, Windhoek","Nigeria, Rwanda",T20,Rwanda,field,,
1407095,2023-11-24,"Wanderers Cricket Ground, Windhoek","Uganda, Namibia",T20,Namibia,field,Namibia,D Wiese
1407096,2023-11-25,"Wanderers Cricket Ground, Windhoek","Kenya, Tanzania",T20,Tanzania,field,Kenya,CO Obuya
1407097,2023-11-25,"Wanderers Cricket Ground, Windhoek","Namibia, Rwanda",T20,Rwanda,field,Namibia,N Davin
1407098,2023-11-26,"United Cricket Club Ground, Windhoek","Tanzania, Nigeria",T20,Tanzania,bat,Nigeria,P Useni
1407099,2023-11-26,"United Cricket Club Ground, Windhoek","Zimbabwe, Uganda",T20,Uganda,field,Uganda,Riazat Ali Shah
1407100,2023-11-27,"United Cricket Club Ground, Windhoek","Nigeria, Uganda",T20,Nigeria,bat,Uganda,DM Nakrani
1407101,2023-11-27,"Wanderers Cricket Ground, Windhoek","Zimbabwe, Rwanda",T20,Rwanda,field,Zimbabwe,Sikandar Raza
1407102,2023-11-27,"United Cricket Club Ground, Windhoek","Kenya, Namibia",T20,Namibia,field,Namibia,JN Frylinck
1407103,2023-11-28,"Wanderers Cricket Ground, Windhoek","Namibia, Tanzania",T20,Tanzania,field,Namibia,JJ Smit
1407104,2023-11-29,"United Cricket Club Ground, Windhoek","Nigeria, Zimbabwe",T20,Nigeria,bat,Zimbabwe,Sikandar Raza
1407105,2023-11-29,"Wanderers Cricket Ground, Windhoek","Tanzania, Rwanda",T20,Rwanda,field,Tanzania,SA Jumbe
1407106,2023-11-29,"Wanderers Cricket Ground, Windhoek","Uganda, Kenya",T20,Uganda,bat,Uganda,S Sesazi
1407107,2023-11-30,"United Cricket Club Ground, Windhoek","Zimbabwe, Kenya",T20,Kenya,field,Zimbabwe,Sikandar Raza
1407108,2023-11-30,"Wanderers Cricket Ground, Windhoek","Rwanda, Uganda",T20,Uganda,field,Uganda,AR Ramjani
1407109,2023-11-30,"Wanderers Cricket Ground, Windhoek","Nigeria, Namibia",T20,Nigeria,bat,Namibia,MG Erasmus
1407714,2023-11-20,Udayana Cricket Ground,"Cambodia, Indonesia",T20,Cambodia,bat,Indonesia,PR Surve
1407715,2023-11-20,Udayana Cricket Ground,"Cambodia, Indonesia",T20,Cambodia,bat,Indonesia,GA Priandana
1407716,2023-11-21,Udayana Cricket Ground,"Indonesia, Cambodia",T20,Cambodia,field,Cambodia,RR Sharan
1407717,2023-11-21,Udayana Cricket Ground,"Indonesia, Cambodia",T20,Cambodia,field,Indonesia,KC Ramamoorthy
1407718,2023-11-22,Udayana Cricket Ground,"Indonesia, Cambodia",T20,Cambodia,field,Cambodia,US Hathinjar
1407719,2023-11-23,Udayana Cricket Ground,"Cambodia, Indonesia",T20,Indonesia,field,Indonesia,
1407864,2023-11-18,Hong Kong Cricket Club,"Nepal, Japan",T20,Japan,field,Nepal,Sangita Rai
1407865,2023-11-18,Hong Kong Cricket Club,"Tanzania, Hong Kong",T20,Tanzania,bat,Hong Kong,M Hill
1407866,2023-11-16,Hong Kong Cricket Club,"Tanzania, Japan",T20,Japan,field,Tanzania,S Mtae
1407867,2023-11-16,Hong Kong Cricket Club,"Nepal, Hong Kong",T20,Nepal,bat,Hong Kong,Iqra Sahar
1407868,2023-11-15,Hong Kong Cricket Club,"Tanzania, Nepal",T20,Tanzania,bat,Tanzania,SF Jerome
1407869,2023-11-15,Hong Kong Cricket Club,"Japan, Hong Kong",T20,Hong Kong,field,Hong Kong,KY Chan
1407870,2023-11-19,Hong Kong Cricket Club,"Nepal, Japan",T20,Nepal,bat,Nepal,Puja Mahato
1407871,2023-11-19,Hong Kong Cricket Club,"Tanzania, Hong Kong",T20,Hong Kong,field,Hong Kong,M Hill
1408103,2023-12-07,Harare Sports Club,"Ireland, Zimbabwe",T20,Zimbabwe,field,Zimbabwe,Sikandar Raza
1408104,2023-12-09,Harare Sports Club,"Zimbabwe, Ireland",T20,Ireland,field,Ireland,HT Tector
1408105,2023-12-10,Harare Sports Club,"Zimbabwe, Ireland",T20,Ireland,field,Ireland,GH Dockrell
1411261,2023-12-09,Entebbe Cricket Oval,"Zimbabwe, Kenya",T20,Kenya,field,Zimbabwe,J Nkomo
1411262,2023-12-09,Entebbe Cricket Oval,"Botswana, Tanzania",T20,Botswana,bat,Tanzania,S Mtae
1411263,2023-12-10,Entebbe Cricket Oval,"Namibia, Nigeria",T20,Nigeria,field,Namibia,Yasmeen Khan
1411264,2023-12-10,Entebbe Cricket Oval,"Rwanda, Uganda",T20,Uganda,field,Uganda,J Mbabazi
1411265,2023-12-11,Entebbe Cricket Oval,"Kenya, Tanzania",T20,Tanzania,field,Tanzania,HM Omary
1411266,2023-12-11,Entebbe Cricket Oval,"Zimbabwe, Botswana",T20,Zimbabwe,bat,Zimbabwe,K Ndlovu
1411267,2023-12-12,Entebbe Cricket Oval,"Rwanda, Nigeria",T20,Rwanda,bat,Nigeria,P Agboya
1411268,2023-12-12,Entebbe Cricket Oval,"Namibia, Uganda",T20,Uganda,field,Uganda,C Aweko
1411269,2023-12-13,Entebbe Cricket Oval,"Botswana, Kenya",T20,Kenya,field,Kenya,Q Abel
1411270,2023-12-13,Entebbe Cricket Oval,"Tanzania, Zimbabwe",T20,Zimbabwe,field,Zimbabwe,P Marange
1411271,2023-12-14,Entebbe Cricket Oval,"Namibia, Rwanda",T20,Rwanda,field,Namibia,M Gorases
1411272,2023-12-14,Entebbe Cricket Oval,"Nigeria, Uganda",T20,Uganda,field,Uganda,C Aweko
1411273,2023-12-16,Entebbe Cricket Oval,"Zimbabwe, Namibia",T20,Namibia,field,Zimbabwe,P Marange
1411274,2023-12-16,Entebbe Cricket Oval,"Uganda, Tanzania",T20,Tanzania,field,Uganda,R Musamali
1411276,2023-12-17,Entebbe Cricket Oval,"Uganda, Zimbabwe",T20,Zimbabwe,field,Zimbabwe,P Marange
1412530,2023-12-22,Udayana Cricket Ground,"Philippines, Indonesia",T20,Indonesia,field,Philippines,J Alegra
1412531,2023-12-23,Udayana Cricket Ground,"Philippines, Indonesia",T20,Indonesia,field,Indonesia,GA Priandana
1412532,2023-12-23,Udayana Cricket Ground,"Indonesia, Philippines",T20,Philippines,field,Indonesia,IK Gamantika
1412533,2023-12-24,Udayana Cricket Ground,"Indonesia, Philippines",T20,Philippines,field,Philippines,HER Tyler
1412534,2023-12-24,Udayana Cricket Ground,"Philippines, Indonesia",T20,Indonesia,field,,F Banunaek
1412535,2023-12-26,Udayana Cricket Ground,"Indonesia, Philippines",T20,Philippines,field,Philippines,Kulwinderjeet Singh
1412542,2024-01-14,"R Premadasa Stadium, Colombo","Zimbabwe, Sri Lanka",T20,Sri Lanka,field,Sri Lanka,AD Mathews
1412543,2024-01-16,"R Premadasa Stadium, Colombo","Sri Lanka, Zimbabwe",T20,Zimbabwe,field,Zimbabwe,LM Jongwe
1412544,2024-01-18,"R Premadasa Stadium, Colombo","Zimbabwe, Sri Lanka",T20,Sri Lanka,field,Sri Lanka,PWH de Silva
1415701,2024-06-01,"Grand Prairie Stadium, Dallas","Canada, United States of America",T20,United States of America,field,United States of America,Aaron Jones
1415702,2024-06-02,"Providence Stadium, Guyana","Papua New Guinea, West Indies",T20,West Indies,field,West Indies,RL Chase
1415703,2024-06-02,"Kensington Oval, Bridgetown, Barbados","Oman, Namibia",T20,Namibia,field,,D Wiese
1415704,2024-06-03,"Nassau County International Cricket Stadium, New York","Sri Lanka, South Africa",T20,Sri Lanka,bat,South Africa,A Nortje
1415706,2024-06-04,"Kensington Oval, Bridgetown, Barbados","Scotland, England",T20,Scotland,bat,,
1415707,2024-06-04,"Grand Prairie Stadium, Dallas","Nepal, Netherlands",T20,Netherlands,field,Netherlands,TJG Pringle
1415708,2024-06-05,"Nassau County International Cricket Stadium, New York","Ireland, India",T20,India,field,India,JJ Bumrah
1415709,2024-06-05,"Providence Stadium, Guyana","Papua New Guinea, Uganda",T20,Uganda,field,Uganda,Riazat Ali Shah
1415710,2024-06-05,"Kensington Oval, Bridgetown, Barbados","Australia, Oman",T20,Oman,field,Australia,MP Stoinis
1415711,2024-06-06,"Grand Prairie Stadium, Dallas","Pakistan, United States of America",T20,United States of America,field,,MD Patel
1415712,2024-06-06,"Kensington Oval, Bridgetown, Barbados","Namibia, Scotland",T20,Namibia,bat,Scotland,MA Leask
1415713,2024-06-07,"Nassau County International Cricket Stadium, New York","Canada, Ireland",T20,Ireland,field,Canada,NR Kirton
1415715,2024-06-07,"Grand Prairie Stadium, Dallas","Sri Lanka, Bangladesh",T20,Bangladesh,field,Bangladesh,Rishad Hossain
1415716,2024-06-08,"Nassau County International Cricket Stadium, New York","Netherlands, South Africa",T20,South Africa,field,South Africa,DA Miller
1415717,2024-06-08,"Kensington Oval, Bridgetown, Barbados","Australia, England",T20,England,field,Australia,A Zampa
1415718,2024-06-08,"Providence Stadium, Guyana","West Indies, Uganda",T20,West Indies,bat,West Indies,AJ Hosein
1415719,2024-06-09,"Nassau County International Cricket Stadium, New York","India, Pakistan",T20,Pakistan,field,India,JJ Bumrah
1415720,2024-06-09,"Sir Vivian Richards Stadium, North Sound, Antigua","Oman, Scotland",T20,Oman,bat,Scotland,BJ McMullen
1415721,2024-06-10,"Nassau County International Cricket Stadium, New York","South Africa, Bangladesh",T20,South Africa,bat,South Africa,H Klaasen
1415722,2024-06-11,"Nassau County International Cricket Stadium, New York","Canada, Pakistan",T20,Pakistan,field,Pakistan,Mohammad Amir
1415724,2024-06-11,"Sir Vivian Richards Stadium, North Sound, Antigua","Namibia, Australia",T20,Australia,field,Australia,A Zampa
1415725,2024-06-12,"Nassau County International Cricket Stadium, New York","United States of America, India",T20,India,field,India,Arshdeep Singh
1415726,2024-06-12,"Brian Lara Stadium, Tarouba, Trinidad","West Indies, New Zealand",T20,New Zealand,field,West Indies,SE Rutherford
1415727,2024-06-13,"Arnos Vale Ground, Kingstown, St Vincent","Bangladesh, Netherlands",T20,Netherlands,field,Bangladesh,Shakib Al Hasan
1415728,2024-06-13,"Sir Vivian Richards Stadium, North Sound, Antigua","Oman, England",T20,England,field,England,AU Rashid
1415731,2024-06-14,"Arnos Vale Ground, Kingstown, St Vincent","South Africa, Nepal",T20,Nepal,field,South Africa,T Shamsi
1415732,2024-06-14,"Brian Lara Stadium, Tarouba, Trinidad","Uganda, New Zealand",T20,New Zealand,field,New Zealand,TG Southee
1415734,2024-06-15,"Sir Vivian Richards Stadium, North Sound, Antigua","England, Namibia",T20,Namibia,field,England,HC Brook
1415735,2024-06-15,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia","Scotland, Australia",T20,Australia,field,Australia,MP Stoinis
1415736,2024-06-16,"Central Broward Regional Park Stadium Turf Ground, Lauderhill","Ireland, Pakistan",T20,Pakistan,field,Pakistan,Shaheen Shah Afridi
1415737,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent","Bangladesh, Nepal",T20,Nepal,field,Bangladesh,Tanzim Hasan Sakib
1415738,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia","Sri Lanka, Netherlands",T20,Netherlands,field,Sri Lanka,KIC Asalanka
1415739,2024-06-17,"Brian Lara Stadium, Tarouba, Trinidad","Papua New Guinea, New Zealand",T20,New Zealand,field,New Zealand,LH Ferguson
1415741,2024-06-19,"Sir Vivian Richards Stadium, North Sound, Antigua","South Africa, United States of America",T20,United States of America,field,South Africa,Q de Kock
1415742,2024-06-19,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia","West Indies, England",T20,England,field,England,PD Salt
1415744,2024-06-20,"Sir Vivian Richards Stadium, North Sound, Antigua","Bangladesh, Australia",T20,Australia,field,Australia,PJ Cummins
1415745,2024-06-21,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia","South Africa, England",T20,England,field,South Africa,Q de Kock
1415746,2024-06-21,"Kensington Oval, Bridgetown, Barbados","United States of America, West Indies",T20,West Indies,field,West Indies,RL Chase
1415747,2024-06-22,"Sir Vivian Richards Stadium, North Sound, Antigua","India, Bangladesh",T20,Bangladesh,field,India,HH Pandya
1415749,2024-06-23,"Kensington Oval, Bridgetown, Barbados","United States of America, England",T20,England,field,England,AU Rashid
1415750,2024-06-23,"Sir Vivian Richards Stadium, North Sound, Antigua","West Indies, South Africa",T20,South Africa,field,South Africa,T Shamsi
1415751,2024-06-24,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia","India, Australia",T20,Australia,field,India,RG Sharma
1415754,2024-06-27,"Providence Stadium, Guyana","India, England",T20,England,field,India,AR Patel
1415755,2024-06-29,"Kensington Oval, Bridgetown, Barbados","India, South Africa",T20,India,bat,India,V Kohli
1415983,2024-01-26,Harare Sports Club,"Ireland, Zimbabwe",T20,Ireland,bat,Ireland,A Hunter
1415984,2024-01-28,Harare Sports Club,"Ireland, Zimbabwe",T20,Zimbabwe,field,Ireland,L Delany
1415985,2024-01-30,Harare Sports Club,"Ireland, Zimbabwe",T20,Ireland,bat,Ireland,O Prendergast
1415986,2024-02-01,Harare Sports Club,"Zimbabwe, Ireland",T20,Ireland,field,Ireland,O Prendergast
1415987,2024-02-02,Harare Sports Club,"Ireland, Zimbabwe",T20,Zimbabwe,field,Ireland,O Prendergast
1418176,2024-01-27,"Terdthai Cricket Ground, Bangkok","Myanmar, Cambodia",T20,Cambodia,field,Cambodia,Luqman Butt
1418177,2024-01-28,"Terdthai Cricket Ground, Bangkok","Cambodia, China",T20,Cambodia,bat,Cambodia,S Godara
1418181,2024-02-01,"Terdthai Cricket Ground, Bangkok","Indonesia, Bhutan",T20,Bhutan,field,Indonesia,Anjar Tadarus
1418182,2024-02-02,"Terdthai Cricket Ground, Bangkok","Singapore, Maldives",T20,Singapore,bat,Singapore,S Chandramohan
1418183,2024-02-02,"Terdthai Cricket Ground, Bangkok","Japan, Thailand",T20,Thailand,field,Japan,R Sakurano-Thomas
