match_id,date,venue,teams,match_type,toss_winner,toss_decision,winner,player_of_match
1263161,2021-07-20,"Kensington Oval, Bridgetown, Barbados","Australia, West Indies",ODI,Australia,bat,Australia,MA Starc
1263162,2021-07-22,"Kensington Oval, Bridgetown, Barbados","Australia, West Indies",ODI,Australia,bat,West Indies,N Pooran
1263163,2021-07-26,"Kensington Oval, Bridgetown, Barbados","West Indies, Australia",ODI,West Indies,bat,Australia,AC Agar
1263575,2022-02-03,"Manuka Oval, Canberra","Australia, England",ODI,England,field,Australia,BL Mooney
1263576,2022-02-06,"Junction Oval, Melbourne","England, Australia",ODI,Australia,field,Australia,EA Perry
1263577,2022-02-08,"Junction Oval, Melbourne","England, Australia",ODI,England,bat,Australia,A Sutherland
1263617,2021-09-21,"Ray Mitchell Oval, Harrup Park, Mackay","India, Australia",ODI,Australia,field,Australia,D Brown
1263618,2021-09-24,"Ray Mitchell Oval, Harrup Park, Mackay","India, Australia",ODI,Australia,field,Australia,BL Mooney
1263619,2021-09-26,"Ray Mitchell Oval, Harrup Park, Mackay","Australia, India",ODI,Australia,bat,India,J Goswami
1267325,2021-07-07,"Coolidge Cricket Ground, Antigua","Pakistan, West Indies",ODI,West Indies,field,West Indies,SR Taylor
1267326,2021-07-09,"Coolidge Cricket Ground, Antigua","Pakistan, West Indies",ODI,Pakistan,bat,West Indies,HK Matthews
1267327,2021-07-12,"Sir Vivian Richards Stadium, North Sound, Antigua","Pakistan, West Indies",ODI,West Indies,field,West Indies,HK Matthews
1267328,2021-07-15,"Sir Vivian Richards Stadium, North Sound, Antigua","West Indies, Pakistan",ODI,Pakistan,field,Pakistan,Fatima Sana
1267329,2021-07-18,"Coolidge Cricket Ground, Antigua","Pakistan, West Indies",ODI,West Indies,field,Pakistan,Fatima Sana
1267677,2021-07-16,Harare Sports Club,"Bangladesh, Zimbabwe",ODI,Zimbabwe,field,Bangladesh,Liton Das
1267678,2021-07-18,Harare Sports Club,"Zimbabwe, Bangladesh",ODI,Zimbabwe,bat,Bangladesh,Shakib Al Hasan
1267679,2021-07-20,Harare Sports Club,"Zimbabwe, Bangladesh",ODI,Bangladesh,field,Bangladesh,Tamim Iqbal
1271627,2021-09-02,"R Premadasa Stadium, Colombo","Sri Lanka, South Africa",ODI,Sri Lanka,bat,Sri Lanka,WIA Fernando
1271628,2021-09-04,"R Premadasa Stadium, Colombo","South Africa, Sri Lanka",ODI,South Africa,bat,South Africa,JN Malan
1271629,2021-09-07,"R Premadasa Stadium, Colombo","Sri Lanka, South Africa",ODI,Sri Lanka,bat,Sri Lanka,PVD Chameera
1272379,2021-09-08,"Civil Service Cricket Club, Stormont, Belfast","Zimbabwe, Ireland",ODI,Ireland,field,Zimbabwe,Sikandar Raza
1272380,2021-09-10,"Civil Service Cricket Club, Stormont, Belfast","Ireland, Zimbabwe",ODI,Zimbabwe,field,,
1272381,2021-09-13,"Civil Service Cricket Club, Stormont, Belfast","Zimbabwe, Ireland",ODI,Ireland,field,Ireland,AR McBrine
1273418,2021-09-07,"Coolidge Cricket Ground, Antigua","West Indies, South Africa",ODI,West Indies,bat,South Africa,L Lee
1273419,2021-09-10,"Coolidge Cricket Ground, Antigua","West Indies, South Africa",ODI,West Indies,bat,South Africa,L Wolvaardt
1273420,2021-09-13,"Coolidge Cricket Ground, Antigua","West Indies, South Africa",ODI,South Africa,field,South Africa,
1273421,2021-09-16,"Sir Vivian Richards Stadium, North Sound, Antigua","South Africa, West Indies",ODI,West Indies,field,South Africa,D van Niekerk
1273422,2021-09-19,"Sir Vivian Richards Stadium, North Sound, Antigua","West Indies, South Africa",ODI,West Indies,bat,,SS Grimmond
1275249,2021-09-13,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"United States of America, Nepal",ODI,United States of America,bat,Nepal,K Bhurtel
1275250,2021-09-14,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Nepal, Oman",ODI,Nepal,bat,Oman,Jatinder Singh
1275251,2021-09-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"United States of America, Oman",ODI,Oman,field,Oman,Mohammad Nadeem
1275253,2021-09-19,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Oman, Nepal",ODI,Nepal,field,Nepal,Karan KC
1275255,2021-09-25,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),"Papua New Guinea, Scotland",ODI,Scotland,field,Scotland,MH Cross
1275256,2021-09-26,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),"Oman, Papua New Guinea",ODI,Papua New Guinea,field,Oman,Zeeshan Maqsood
1275257,2021-09-28,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),"Scotland, Oman",ODI,Scotland,bat,Scotland,RD Berrington
1275258,2021-09-29,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Papua New Guinea, Scotland",ODI,Papua New Guinea,bat,Scotland,MA Leask
1275259,2021-10-01,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Papua New Guinea, Oman",ODI,Papua New Guinea,bat,Oman,Khawar Ali
1275260,2021-10-02,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Scotland, Oman",ODI,Scotland,bat,,
1276293,2021-09-06,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),"Papua New Guinea, United States of America",ODI,Papua New Guinea,bat,United States of America,SR Taylor
1276294,2021-09-09,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),"United States of America, Papua New Guinea",ODI,Papua New Guinea,field,United States of America,JS Malhotra
1276295,2021-09-07,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Papua New Guinea, Nepal",ODI,Papua New Guinea,bat,Nepal,S Lamichhane
1276296,2021-09-10,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Nepal, Papua New Guinea",ODI,Nepal,bat,Nepal,S Lamichhane
1276907,2022-07-12,"Kennington Oval, London","England, India",ODI,India,field,India,JJ Bumrah
1276908,2022-07-14,"Lord's, London","England, India",ODI,India,field,England,RJW Topley
1276909,2022-07-17,"Old Trafford, Manchester","England, India",ODI,India,field,India,RR Pant
1276910,2022-07-19,"Riverside Ground, Chester-le-Street","South Africa, England",ODI,South Africa,bat,South Africa,HE van der Dussen
1276911,2022-07-22,"Old Trafford, Manchester","England, South Africa",ODI,South Africa,field,England,SM Curran
1276912,2022-07-24,"Headingley, Leeds","South Africa, England",ODI,South Africa,bat,,
1277073,2021-11-26,"SuperSport Park, Centurion","South Africa, Netherlands",ODI,Netherlands,field,,
1277082,2022-01-19,"Boland Park, Paarl","South Africa, India",ODI,South Africa,bat,South Africa,HE van der Dussen
1277083,2022-01-21,"Boland Park, Paarl","India, South Africa",ODI,India,bat,South Africa,Q de Kock
1277084,2022-01-23,"Newlands, Cape Town","South Africa, India",ODI,India,field,South Africa,Q de Kock
1277085,2022-01-08,"Sabina Park, Kingston, Jamaica","West Indies, Ireland",ODI,Ireland,field,West Indies,SSJ Brooks
1277086,2022-01-13,"Sabina Park, Kingston, Jamaica","West Indies, Ireland",ODI,Ireland,field,Ireland,AR McBrine
1277087,2022-01-16,"Sabina Park, Kingston, Jamaica","West Indies, Ireland",ODI,Ireland,field,Ireland,AR McBrine
1277092,2022-01-28,"The Wanderers Stadium, Johannesburg","West Indies, South Africa",ODI,South Africa,field,,
1277093,2022-01-31,"The Wanderers Stadium, Johannesburg","South Africa, West Indies",ODI,West Indies,field,,CA Henry
1277094,2022-02-03,"The Wanderers Stadium, Johannesburg","South Africa, West Indies",ODI,South Africa,bat,South Africa,L Wolvaardt
1277095,2022-02-06,"The Wanderers Stadium, Johannesburg","West Indies, South Africa",ODI,West Indies,bat,South Africa,S Ismail
1277097,2022-03-18,"SuperSport Park, Centurion","Bangladesh, South Africa",ODI,South Africa,field,Bangladesh,Shakib Al Hasan
1277098,2022-03-20,"The Wanderers Stadium, Johannesburg","Bangladesh, South Africa",ODI,Bangladesh,bat,South Africa,K Rabada
1277099,2022-03-23,"SuperSport Park, Centurion","South Africa, Bangladesh",ODI,South Africa,bat,Bangladesh,Taskin Ahmed
1278676,2022-02-06,"Narendra Modi Stadium, Ahmedabad","West Indies, India",ODI,India,field,India,YS Chahal
1278677,2022-02-09,"Narendra Modi Stadium, Ahmedabad","India, West Indies",ODI,West Indies,field,India,M Prasidh Krishna
1278678,2022-02-11,"Narendra Modi Stadium, Ahmedabad","India, West Indies",ODI,India,bat,India,SS Iyer
1281417,2021-10-05,Harare Sports Club,"Ireland, Zimbabwe",ODI,Zimbabwe,field,Zimbabwe,M Musonda
1281418,2021-10-07,Harare Sports Club,"Ireland, Zimbabwe",ODI,Zimbabwe,field,Ireland,L Paul
1281419,2021-10-09,Harare Sports Club,"Zimbabwe, Ireland",ODI,Zimbabwe,bat,Ireland,GH Lewis
1281420,2021-10-11,Harare Sports Club,"Ireland, Zimbabwe",ODI,Zimbabwe,field,Ireland,A Hunter
1281444,2022-06-17,"VRA Ground, Amstelveen","England, Netherlands",ODI,Netherlands,field,England,JC Buttler
1281445,2022-06-19,"VRA Ground, Amstelveen","Netherlands, England",ODI,Netherlands,bat,England,JJ Roy
1281446,2022-06-22,"VRA Ground, Amstelveen","Netherlands, England",ODI,England,field,England,JJ Roy
1286901,2021-11-21,"Old Hararians, Harare","Pakistan, Bangladesh",ODI,Bangladesh,field,Bangladesh,Rumana Ahmed
1286915,2021-11-27,"Sunrise Sports Club, Harare","Pakistan, Zimbabwe",ODI,Zimbabwe,field,Pakistan,Anam Amin
1288209,2021-11-08,"National Stadium, Karachi","West Indies, Pakistan",ODI,Pakistan,field,West Indies,DJS Dottin
1288210,2021-11-11,"National Stadium, Karachi","West Indies, Pakistan",ODI,Pakistan,field,West Indies,HK Matthews
1288211,2021-11-14,"National Stadium, Karachi","Pakistan, West Indies",ODI,West Indies,field,West Indies,SR Taylor
1288313,2022-03-29,"Gaddafi Stadium, Lahore","Australia, Pakistan",ODI,Pakistan,field,Australia,TM Head
1288314,2022-03-31,"Gaddafi Stadium, Lahore","Australia, Pakistan",ODI,Pakistan,field,Pakistan,Babar Azam
1288315,2022-04-02,"Gaddafi Stadium, Lahore","Australia, Pakistan",ODI,Pakistan,field,Pakistan,Babar Azam
1288322,2021-11-15,"Queens Sports Club, Bulawayo","Zimbabwe, Bangladesh",ODI,Zimbabwe,bat,Bangladesh,Nahida Akter
1288987,2022-03-29,"Bay Oval, Mount Maunganui","Netherlands, New Zealand",ODI,Netherlands,bat,New Zealand,WA Young
1288988,2022-04-02,"Seddon Park, Hamilton","New Zealand, Netherlands",ODI,Netherlands,field,New Zealand,TWM Latham
1288989,2022-04-04,"Seddon Park, Hamilton","New Zealand, Netherlands",ODI,New Zealand,bat,New Zealand,WA Young
1289032,2022-02-12,"John Davies Oval, Queenstown","New Zealand, India",ODI,India,field,New Zealand,SW Bates
1289033,2022-02-15,"John Davies Oval, Queenstown","India, New Zealand",ODI,India,bat,New Zealand,AC Kerr
1289034,2022-02-18,"John Davies Oval, Queenstown","India, New Zealand",ODI,New Zealand,field,New Zealand,LR Down
1289035,2022-02-22,"John Davies Oval, Queenstown","New Zealand, India",ODI,India,field,New Zealand,AC Kerr
1289036,2022-02-24,"John Davies Oval, Queenstown","New Zealand, India",ODI,New Zealand,bat,India,S Mandhana
1290881,2021-11-26,"Wanderers Cricket Ground, Windhoek","Namibia, Oman",ODI,Oman,field,Namibia,JJ Smit
1294969,2022-01-16,Pallekele International Cricket Stadium,"Zimbabwe, Sri Lanka",ODI,Zimbabwe,bat,Sri Lanka,LD Chandimal
1294970,2022-01-18,Pallekele International Cricket Stadium,"Zimbabwe, Sri Lanka",ODI,Zimbabwe,bat,Zimbabwe,CR Ervine
1294971,2022-01-21,Pallekele International Cricket Stadium,"Sri Lanka, Zimbabwe",ODI,Sri Lanka,bat,Sri Lanka,KIC Asalanka
1299586,2022-02-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Oman, United Arab Emirates",ODI,United Arab Emirates,field,United Arab Emirates,Chirag Suri
1299587,2022-02-06,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Oman, United Arab Emirates",ODI,United Arab Emirates,field,United Arab Emirates,
1299588,2022-02-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Oman, United Arab Emirates",ODI,United Arab Emirates,field,,Kashif Daud
1301328,2022-07-11,"County Ground, Northampton","South Africa, England",ODI,South Africa,bat,England,EL Lamb
1301329,2022-07-15,"County Ground, Bristol","England, South Africa",ODI,England,bat,England,SIR Dunkley
1301330,2022-07-18,"Grace Road, Leicester","England, South Africa",ODI,South Africa,field,England,TT Beaumont
1301337,2022-09-18,"County Ground, Hove","England, India",ODI,India,field,India,S Mandhana
1301338,2022-09-21,"St Lawrence Ground, Canterbury","India, England",ODI,England,field,India,H Kaur
1301339,2022-09-24,"Lord's, London","India, England",ODI,England,field,India,Renuka Singh
1302349,2022-05-31,"VRA Ground, Amstelveen","Netherlands, West Indies",ODI,West Indies,field,West Indies,SD Hope
1302350,2022-06-02,"VRA Ground, Amstelveen","Netherlands, West Indies",ODI,Netherlands,bat,West Indies,BA King
1302351,2022-06-04,"VRA Ground, Amstelveen","West Indies, Netherlands",ODI,West Indies,bat,West Indies,KR Mayers
1302616,2022-03-05,"ICC Academy, Dubai","Oman, United Arab Emirates",ODI,United Arab Emirates,field,Oman,Bilal Khan
1302617,2022-03-06,"ICC Academy, Dubai","Namibia, Oman",ODI,Namibia,bat,Namibia,MG Erasmus
1302618,2022-03-08,"ICC Academy, Dubai","Namibia, United Arab Emirates",ODI,United Arab Emirates,field,United Arab Emirates,Kashif Daud
1302619,2022-03-09,"ICC Academy, Dubai","Oman, United Arab Emirates",ODI,Oman,bat,Oman,Khawar Ali
1302620,2022-03-11,Sharjah Cricket Stadium,"Namibia, Oman",ODI,Namibia,bat,Oman,Shoaib Khan
1302621,2022-03-12,Sharjah Cricket Stadium,"United Arab Emirates, Namibia",ODI,Namibia,field,United Arab Emirates,V Aravind
1302622,2022-03-14,Dubai International Cricket Stadium,"Oman, Namibia",ODI,Oman,bat,Namibia,JN Loftie-Eaton
1302623,2022-03-15,Sharjah Cricket Stadium,"Papua New Guinea, United Arab Emirates",ODI,Papua New Guinea,bat,United Arab Emirates,Basil Hameed
1302624,2022-03-16,Sharjah Cricket Stadium,"Papua New Guinea, Nepal",ODI,Papua New Guinea,bat,Nepal,RK Paudel
1302625,2022-03-18,Dubai International Cricket Stadium,"United Arab Emirates, Nepal",ODI,United Arab Emirates,bat,United Arab Emirates,Rohan Mustafa
1302626,2022-03-19,Dubai International Cricket Stadium,"United Arab Emirates, Papua New Guinea",ODI,United Arab Emirates,bat,Papua New Guinea,A Nao
1302627,2022-03-21,Dubai International Cricket Stadium,"United Arab Emirates, Nepal",ODI,Nepal,field,United Arab Emirates,Rohan Mustafa
1302628,2022-03-22,Dubai International Cricket Stadium,"Papua New Guinea, Nepal",ODI,Nepal,field,Nepal,Aarif Sheikh
1303309,2022-07-10,"The Village, Malahide, Dublin","Ireland, New Zealand",ODI,New Zealand,field,New Zealand,MG Bracewell
1303310,2022-07-12,"The Village, Malahide, Dublin","Ireland, New Zealand",ODI,New Zealand,field,New Zealand,MG Bracewell
1303311,2022-07-15,"The Village, Malahide, Dublin","New Zealand, Ireland",ODI,New Zealand,bat,New Zealand,MJ Guptill
1305496,2022-03-25,"Tribhuvan University International Cricket Ground, Kirtipur","Papua New Guinea, Nepal",ODI,Nepal,field,Papua New Guinea,CJA Amini
1305497,2022-03-26,"Tribhuvan University International Cricket Ground, Kirtipur","Nepal, Papua New Guinea",ODI,Nepal,bat,Papua New Guinea,L Siaka
1307296,2022-06-14,Pallekele International Cricket Stadium,"Sri Lanka, Australia",ODI,Sri Lanka,bat,Australia,GJ Maxwell
1307297,2022-06-16,Pallekele International Cricket Stadium,"Sri Lanka, Australia",ODI,Australia,field,Sri Lanka,C Karunaratne
1307298,2022-06-19,"R Premadasa Stadium, Colombo","Australia, Sri Lanka",ODI,Australia,bat,Sri Lanka,P Nissanka
1307299,2022-06-21,"R Premadasa Stadium, Colombo","Sri Lanka, Australia",ODI,Australia,field,Sri Lanka,KIC Asalanka
1307300,2022-06-24,"R Premadasa Stadium, Colombo","Sri Lanka, Australia",ODI,Sri Lanka,bat,Australia,C Karunaratne
1307479,2022-07-31,"Grange Cricket Club Ground, Raeburn Place, Edinburgh","Scotland, New Zealand",ODI,Scotland,bat,New Zealand,MS Chapman
1308233,2022-11-04,"Gaddafi Stadium, Lahore","Pakistan, Ireland",ODI,Pakistan,bat,Pakistan,Sidra Ameen
1308234,2022-11-06,"Gaddafi Stadium, Lahore","Ireland, Pakistan",ODI,Ireland,bat,Pakistan,Sidra Ameen
1308235,2022-11-09,"Gaddafi Stadium, Lahore","Ireland, Pakistan",ODI,Ireland,bat,Pakistan,Ghulam Fatima
1308244,2022-04-09,Dubai International Cricket Stadium,"Scotland, Papua New Guinea",ODI,Papua New Guinea,field,Scotland,
1308245,2022-04-10,Dubai International Cricket Stadium,"Scotland, Oman",ODI,Scotland,bat,Scotland,A Neill
1308246,2022-04-12,Dubai International Cricket Stadium,"Papua New Guinea, Oman",ODI,Papua New Guinea,bat,Oman,Jatinder Singh
1308247,2022-04-13,Dubai International Cricket Stadium,"Scotland, Papua New Guinea",ODI,Scotland,bat,Scotland,GT Main
1308248,2022-04-15,Dubai International Cricket Stadium,"Oman, Scotland",ODI,Oman,bat,Scotland,MRJ Watt
1308249,2022-04-16,Dubai International Cricket Stadium,"Oman, Papua New Guinea",ODI,Oman,bat,Oman,Bilal Khan
1310984,2022-06-01,"Southend Club Cricket Stadium, Karachi","Sri Lanka, Pakistan",ODI,Sri Lanka,bat,Pakistan,Ghulam Fatima
1310985,2022-06-03,"Southend Club Cricket Stadium, Karachi","Pakistan, Sri Lanka",ODI,Pakistan,bat,Pakistan,Sidra Ameen
1310986,2022-06-05,"Southend Club Cricket Stadium, Karachi","Sri Lanka, Pakistan",ODI,Sri Lanka,bat,Sri Lanka,AC Jayangani
1311737,2022-08-16,"Hazelaarweg, Rotterdam","Pakistan, Netherlands",ODI,Pakistan,bat,Pakistan,Fakhar Zaman
1311738,2022-08-18,"Hazelaarweg, Rotterdam","Netherlands, Pakistan",ODI,Netherlands,bat,Pakistan,Mohammad Nawaz
1311739,2022-08-21,"Hazelaarweg, Rotterdam","Pakistan, Netherlands",ODI,Pakistan,bat,Pakistan,Naseem Shah
1312798,2022-05-28,"Choice Moosa Stadium, Pearland","United States of America, Scotland",ODI,United States of America,bat,United States of America,SN Netravalkar
1312799,2022-05-29,"Choice Moosa Stadium, Pearland","Scotland, United States of America",ODI,Scotland,bat,Scotland,RD Berrington
1312800,2022-05-31,"Moosa Cricket Stadium, Pearland","United Arab Emirates, Scotland",ODI,United Arab Emirates,bat,Scotland,KJ Coetzer
1312801,2022-06-01,"Moosa Cricket Stadium, Pearland","United Arab Emirates, United States of America",ODI,United Arab Emirates,bat,United States of America,SJ Modani
1312802,2022-06-03,"Moosa Cricket Stadium, Pearland","Scotland, United Arab Emirates",ODI,Scotland,bat,United Arab Emirates,
1312803,2022-06-04,"Moosa Cricket Stadium, Pearland","United States of America, United Arab Emirates",ODI,United Arab Emirates,field,United Arab Emirates,V Aravind
1312804,2022-06-08,"Moosa Cricket Stadium, Pearland","United States of America, Oman",ODI,Oman,field,United States of America,MD Patel
1312805,2022-06-09,"Moosa Cricket Stadium, Pearland","Oman, Nepal",ODI,Oman,bat,Oman,Zeeshan Maqsood
1312806,2022-06-11,"Moosa Cricket Stadium, Pearland","Nepal, United States of America",ODI,Nepal,bat,,SR Taylor
1312807,2022-06-12,"Moosa Cricket Stadium, Pearland","Oman, United States of America",ODI,Oman,bat,Oman,KH Prajapati
1312808,2022-06-14,"Moosa Cricket Stadium, Pearland","Oman, Nepal",ODI,Oman,bat,Nepal,Karan KC
1312809,2022-06-15,"Moosa Cricket Stadium, Pearland","United States of America, Nepal",ODI,Nepal,field,United States of America,G Singh
1315038,2022-06-08,Multan Cricket Stadium,"West Indies, Pakistan",ODI,West Indies,bat,Pakistan,Khushdil Shah
1315039,2022-06-10,Multan Cricket Stadium,"Pakistan, West Indies",ODI,Pakistan,bat,Pakistan,Mohammad Nawaz
1315040,2022-06-12,Multan Cricket Stadium,"Pakistan, West Indies",ODI,Pakistan,bat,Pakistan,Shadab Khan
1316645,2022-06-11,"Castle Avenue, Dublin","Ireland, South Africa",ODI,Ireland,bat,South Africa,S Ismail
1316646,2022-06-14,"Castle Avenue, Dublin","Ireland, South Africa",ODI,South Africa,field,South Africa,L Goodall
1316647,2022-06-17,"Castle Avenue, Dublin","South Africa, Ireland",ODI,South Africa,bat,South Africa,
1317152,2022-07-10,"Providence Stadium, Guyana","West Indies, Bangladesh",ODI,Bangladesh,field,Bangladesh,Mehedi Hasan Miraz
1317153,2022-07-13,"Providence Stadium, Guyana","West Indies, Bangladesh",ODI,Bangladesh,field,Bangladesh,Nasum Ahmed
1317154,2022-07-16,"Providence Stadium, Guyana","West Indies, Bangladesh",ODI,Bangladesh,field,Bangladesh,Taijul Islam
1317476,2022-08-28,"Tony Ireland Stadium, Townsville","Zimbabwe, Australia",ODI,Australia,field,Australia,C Green
1317477,2022-08-31,"Tony Ireland Stadium, Townsville","Zimbabwe, Australia",ODI,Australia,field,Australia,MA Starc
1317478,2022-09-03,"Riverway Stadium, Townsville","Australia, Zimbabwe",ODI,Zimbabwe,field,Zimbabwe,RP Burl
1317479,2022-09-06,"Cazaly's Stadium, Cairns","New Zealand, Australia",ODI,Australia,field,Australia,C Green
1317480,2022-09-08,"Cazaly's Stadium, Cairns","Australia, New Zealand",ODI,New Zealand,field,Australia,MA Starc
1317481,2022-09-11,"Cazaly's Stadium, Cairns","Australia, New Zealand",ODI,New Zealand,field,Australia,SPD Smith
1317489,2022-11-17,Adelaide Oval,"England, Australia",ODI,Australia,field,Australia,DJ Malan
1317490,2022-11-19,Sydney Cricket Ground,"Australia, England",ODI,Australia,bat,Australia,MA Starc
1317491,2022-11-22,Melbourne Cricket Ground,"Australia, England",ODI,England,field,Australia,TM Head
1317900,2022-07-22,"Queen's Park Oval, Port of Spain, Trinidad","India, West Indies",ODI,West Indies,field,India,S Dhawan
1317901,2022-07-24,"Queen's Park Oval, Port of Spain, Trinidad","West Indies, India",ODI,West Indies,bat,India,AR Patel
1317902,2022-07-27,"Queen's Park Oval, Port of Spain, Trinidad","India, West Indies",ODI,India,bat,India,Shubman Gill
1317911,2022-08-17,"Kensington Oval, Bridgetown, Barbados","New Zealand, West Indies",ODI,West Indies,field,West Indies,SSJ Brooks
1317912,2022-08-19,"Kensington Oval, Bridgetown, Barbados","New Zealand, West Indies",ODI,West Indies,field,New Zealand,FH Allen
1317913,2022-08-21,"Kensington Oval, Bridgetown, Barbados","West Indies, New Zealand",ODI,New Zealand,field,New Zealand,TWM Latham
1319712,2022-07-01,Pallekele International Cricket Stadium,"Sri Lanka, India",ODI,Sri Lanka,bat,India,DB Sharma
1319713,2022-07-04,Pallekele International Cricket Stadium,"Sri Lanka, India",ODI,India,field,India,Renuka Singh
1319714,2022-07-07,Pallekele International Cricket Stadium,"India, Sri Lanka",ODI,Sri Lanka,field,India,H Kaur
1322031,2022-07-11,"Cambusdoon New Ground, Ayr","Namibia, Nepal",ODI,Namibia,bat,Namibia,JN Loftie-Eaton
1322032,2022-07-13,"Titwood, Glasgow","Scotland, Nepal",ODI,Nepal,field,Nepal,Aasif Sheikh
1322033,2022-07-14,"Titwood, Glasgow","Namibia, Scotland",ODI,Scotland,field,Scotland,CN Greaves
1322034,2022-07-16,"Cambusdoon New Ground, Ayr","Namibia, Nepal",ODI,Namibia,bat,Namibia,BM Scholtz
1322035,2022-07-17,"Titwood, Glasgow","Nepal, Scotland",ODI,Scotland,field,Scotland,CS MacLeod
1322036,2022-08-10,"Mannofield Park, Aberdeen","Scotland, United Arab Emirates",ODI,Scotland,bat,Scotland,CS MacLeod
1322037,2022-08-11,"Mannofield Park, Aberdeen","United Arab Emirates, United States of America",ODI,United Arab Emirates,bat,United States of America,MD Patel
1322038,2022-08-13,"Mannofield Park, Aberdeen","United States of America, Scotland",ODI,Scotland,field,Scotland,CS MacLeod
1322039,2022-08-14,"Mannofield Park, Aberdeen","Scotland, United Arab Emirates",ODI,United Arab Emirates,field,Scotland,MRJ Watt
1322041,2022-08-17,"Mannofield Park, Aberdeen","Scotland, United States of America",ODI,United States of America,field,United States of America,CS MacLeod
1322278,2022-11-25,"Eden Park, Auckland","India, New Zealand",ODI,New Zealand,field,New Zealand,TWM Latham
1322279,2022-11-27,"Seddon Park, Hamilton","India, New Zealand",ODI,New Zealand,field,,
1322280,2022-11-30,"Hagley Oval, Christchurch","India, New Zealand",ODI,New Zealand,field,,
1322341,2022-12-11,"Basin Reserve, Wellington","Bangladesh, New Zealand",ODI,Bangladesh,bat,New Zealand,
1322342,2022-12-14,"McLean Park, Napier","Bangladesh, New Zealand",ODI,Bangladesh,bat,,
1322343,2022-12-17,"Seddon Park, Hamilton","New Zealand, Bangladesh",ODI,Bangladesh,field,,
1322359,2023-03-25,"Eden Park, Auckland","New Zealand, Sri Lanka",ODI,Sri Lanka,field,New Zealand,HB Shipley
1322361,2023-03-31,"Seddon Park, Hamilton","Sri Lanka, New Zealand",ODI,Sri Lanka,bat,New Zealand,WA Young
1323292,2022-08-05,Harare Sports Club,"Bangladesh, Zimbabwe",ODI,Zimbabwe,field,Zimbabwe,Sikandar Raza
1323293,2022-08-07,Harare Sports Club,"Bangladesh, Zimbabwe",ODI,Zimbabwe,field,Zimbabwe,Sikandar Raza
1323294,2022-08-10,Harare Sports Club,"Bangladesh, Zimbabwe",ODI,Zimbabwe,field,Bangladesh,Afif Hossain
1325549,2022-08-18,Harare Sports Club,"Zimbabwe, India",ODI,India,field,India,DL Chahar
1325550,2022-08-20,Harare Sports Club,"Zimbabwe, India",ODI,India,field,India,SV Samson
1325551,2022-08-22,Harare Sports Club,"India, Zimbabwe",ODI,India,bat,India,Shubman Gill
1327509,2022-10-06,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","South Africa, India",ODI,India,field,South Africa,H Klaasen
1327510,2022-10-09,"JSCA International Stadium Complex, Ranchi","South Africa, India",ODI,South Africa,bat,India,SS Iyer
1327511,2022-10-11,"Arun Jaitley Stadium, Delhi","South Africa, India",ODI,India,field,India,Kuldeep Yadav
1328485,2022-08-22,"VRA Ground, Amstelveen","Netherlands, Ireland",ODI,Ireland,field,Ireland,
1328486,2022-08-24,"VRA Ground, Amstelveen","Ireland, Netherlands",ODI,Netherlands,field,Ireland,
1328487,2022-08-26,"Sportpark Westvliet, The Hague","Netherlands, Ireland",ODI,Netherlands,bat,Ireland,
1331365,2022-09-11,"Amini Park, Port Moresby","United States of America, Papua New Guinea",ODI,Papua New Guinea,field,,S Bau
1331366,2022-09-13,"Amini Park, Port Moresby","Papua New Guinea, United States of America",ODI,United States of America,field,Papua New Guinea,
1331367,2022-09-15,"Amini Park, Port Moresby","Namibia, United States of America",ODI,Namibia,bat,Namibia,
1331368,2022-09-17,"Amini Park, Port Moresby","Namibia, United States of America",ODI,United States of America,field,Namibia,MG Erasmus
1331369,2022-09-20,"Amini Park, Port Moresby","Namibia, Papua New Guinea",ODI,Namibia,bat,Namibia,
1331370,2022-09-21,"Amini Park, Port Moresby","Namibia, Papua New Guinea",ODI,Namibia,bat,Namibia,MG Erasmus
1334412,2022-09-19,"Sir Vivian Richards Stadium, North Sound, Antigua","West Indies, New Zealand",ODI,New Zealand,field,New Zealand,
1334413,2022-09-22,"Sir Vivian Richards Stadium, North Sound, Antigua","West Indies, New Zealand",ODI,West Indies,bat,New Zealand,ML Green
